geneNID,variantNID
3051,89925
6281,89929
7931,89933
12009,89957
16257,89973
17233,89987
16551,4639
16551,4641
16551,4643
16551,4645
16551,4647
16551,4649
16551,4651
16551,4653
16551,4655
16551,4657
12119,89995
127,89997
4531,89999
20795,90001
1675,4659
8297,90017
12119,90019
2209,90031
7749,90061
2205,90067
14801,90079
16817,90083
19135,90097
4179,90119
6267,90161
12879,90167
1653,90171
10399,4683
657,90181
2209,90183
717,4687
6643,90203
2189,90215
24823,90217
8861,90241
13507,90243
9325,90249
10181,90257
4019,90273
5833,90277
11029,90281
5715,4697
14801,4701
14801,4703
14801,4705
14801,4707
13433,90303
4685,90307
12923,90311
8063,90331
3489,90335
13997,90341
10445,4709
16817,90349
8405,90357
10111,90365
17403,90371
11235,90379
14073,90395
3417,90401
6713,90427
3473,90429
8597,90433
1629,201
16189,4711
16189,4713
8211,4715
14957,4717
2929,90469
11233,90471
8307,90489
3099,90493
9247,90499
7967,90501
7043,90507
10413,90511
21049,90511
11519,90527
2205,90537
13275,90543
17881,90547
6259,90553
2209,90567
1667,90569
695,90589
2205,90595
6485,4741
13463,90617
9099,4743
5253,90647
5149,90657
5321,90661
13767,90669
7745,90673
13049,90677
11111,90701
17773,90701
17783,90719
2209,90759
3899,90763
12875,90765
15249,90765
19119,90769
2237,90775
8521,90777
7831,90779
11247,90783
1561,90801
10445,90813
8241,90819
13593,90821
13463,90829
10631,90861
10633,90861
10757,90867
16529,90873
15393,90889
22275,90889
3625,90891
13381,4765
16933,4765
11833,90897
3931,90903
14605,90905
18007,90907
1955,90915
1873,90923
10265,90931
16551,90933
3479,90937
1767,90947
4989,4771
63,90957
4295,90961
2693,90973
2651,91007
2227,4789
20687,4841
12709,1511
4059,4859
12589,129049
12589,129051
15707,129057
15707,129059
15707,129061
16323,129087
5775,129127
14801,4869
2443,129165
8757,129181
4057,129187
17549,129191
2083,129211
13627,129227
5161,4875
20243,129247
331,129249
5321,129269
2237,4877
1873,129279
19659,129291
5415,129307
2213,129309
5325,129319
12777,129357
2665,129367
9163,129369
11941,4883
19659,129421
13569,4885
4111,129443
8753,129467
1269,129473
7383,129481
17187,129499
12923,129527
949,129559
10025,129577
1199,129581
845,129599
8557,129613
3375,129653
3221,129663
9141,129687
1873,129697
8343,1515
2609,129725
17341,129733
12923,129751
13677,129755
6903,4895
205,129787
8757,129811
17267,129843
11051,129845
19283,129867
14427,129899
19247,129903
11287,129915
1533,129935
1133,129949
7919,129963
6533,129971
16551,4901
6191,130017
5415,130019
1495,130045
3375,130123
1715,130131
17451,130131
85,130135
1523,130139
3799,34789
1873,34797
3059,34813
8089,34817
771,34835
12925,34843
609,130209
7731,34863
10631,34865
10633,34865
10635,34865
1533,130213
535,130237
5005,34913
13585,34939
17687,130263
1221,34949
10553,34951
13457,34953
1633,4913
1873,34965
18283,34989
2803,34993
16857,34995
2909,130307
4883,130309
10045,130311
4879,34999
12011,35013
1711,35019
12127,35029
8533,130345
4879,35037
2751,35049
13147,130361
12405,130369
6841,35057
16529,35071
14049,35099
10111,35107
10111,35109
6397,35115
6281,35117
19873,4917
1957,130415
5847,35139
8525,35147
2135,130425
3153,35157
8031,130439
13981,35159
3689,35169
4397,35175
22073,35175
12503,35177
12871,35177
2861,130449
1601,35187
16385,35193
4621,35197
5907,35199
9153,130469
9825,35243
13513,35245
11325,35255
18951,35257
21091,35257
6163,130523
9811,130533
13673,130549
12337,35289
949,130553
7135,130561
631,35327
2909,130571
15211,35331
7703,35341
19119,35343
9017,35359
1397,130587
10625,35367
8451,130599
12777,130601
7089,35383
6863,130613
1177,35405
8373,35413
2613,35419
8705,35425
11671,35429
3769,35441
1397,130625
4023,35457
10163,130641
5189,130643
9985,35471
5235,130645
17977,130647
949,130663
7389,130673
10121,35497
10631,35503
10633,35503
10635,35503
6151,130679
1589,35525
10407,35539
6013,130689
17687,130701
12051,130707
3633,35591
11139,35595
1303,130743
4295,35621
8557,35651
11957,35663
18841,35689
16857,35703
13047,35709
11023,35715
1569,130825
3491,35719
1115,130843
13013,35763
7189,35783
1533,130861
10535,35789
4771,4935
1299,130887
1593,35803
8945,130895
4513,35819
10757,35829
4059,35831
13147,130927
885,130933
14695,130947
20007,130955
2943,35861
7263,35863
2667,35873
449,130979
4957,35887
13723,130985
6219,35893
10631,35905
10633,35905
10635,35905
10657,35905
423,130991
10809,35943
3031,35945
573,35959
573,35961
4629,35965
1847,35977
5195,35985
7099,35999
4695,4941
4953,36019
3621,36021
1511,131093
2527,36027
4323,131179
8917,36033
1355,36039
2655,36043
16201,36047
11469,36055
1315,36077
10145,36105
5847,36121
3645,36127
5457,36129
2857,36143
8059,36143
8231,36145
8231,36147
11313,36151
57,36157
10581,36179
14363,36189
10737,36193
4407,36203
9763,36211
3409,36225
6623,36231
8909,36251
8909,36253
6305,36255
6305,36257
11083,36267
18841,36267
135,36297
11857,36299
3069,36305
5481,36313
1525,36329
9737,36331
257,36335
10263,36341
3491,36355
3491,36357
1933,36365
29,36397
3541,36403
8161,36411
17813,36443
2159,36447
2923,36477
1697,36479
3315,36483
8917,36485
8019,36507
5959,36511
5531,36533
10227,36543
16529,36557
3345,36565
7155,36573
177,36577
5269,36579
2917,1525
12251,36593
8557,36595
7207,36609
6703,36613
631,36619
7885,36623
365,36625
6783,36629
11417,36629
7815,36637
18629,36663
16781,4969
10631,36667
10633,36667
10635,36667
10631,36669
10633,36669
10635,36669
10631,36671
10633,36671
10635,36671
10985,36683
2685,36693
489,36709
8437,4973
22815,36727
14901,36733
10721,36751
9399,36781
8977,36799
12877,36801
17107,4975
8485,36831
17047,36845
16551,36855
22463,36861
13185,36885
12055,36889
6327,36931
10563,36945
131,36957
11809,36971
4251,36993
8705,36995
6001,37001
4709,37025
5035,37027
10121,37043
4279,37051
573,37055
10295,37081
1529,37083
20911,37083
2685,37097
3285,37099
20167,37099
4137,37109
16529,37111
13901,37131
6497,4995
2881,37145
8231,37147
4665,37173
4859,4997
11857,37187
3491,37201
4157,37205
2875,37213
12357,37215
5063,37217
13583,37231
8413,37247
3697,37257
15623,5003
22839,5003
1401,37267
8251,37273
4071,37307
13409,37329
1627,37331
2437,37345
16893,37347
13,37349
13,37351
1649,37367
12233,37377
1591,37415
10155,37443
15623,5023
22839,5023
13,37473
1187,37491
4685,37503
1591,37513
9,131303
787,131315
16201,131315
20947,5037
14601,132141
14197,132157
19,132367
2517,132411
1721,132425
2517,132431
947,132441
3161,132493
1793,132527
4007,132529
5147,132533
4421,132563
3213,132567
1873,132601
3073,132619
18135,132625
3349,132639
25465,132639
5331,132665
5331,132667
2975,132679
2975,132681
2975,132683
5003,132693
7403,132711
7703,132715
7183,132729
8863,132731
9313,132753
10031,132773
8047,132787
10719,132791
6887,132793
9937,132811
10047,132825
14055,132833
14709,132843
16517,132863
16517,132865
11199,132901
7007,132919
13093,132937
12813,132957
9191,132965
19659,132973
12015,132975
5347,132981
4899,132997
8945,133011
4245,133021
8733,133041
10369,133045
2553,133077
12235,133129
1043,133141
2849,133147
57,133151
13749,133155
2847,133169
177,37571
553,37581
3177,37585
5107,37599
3071,37611
10631,37615
10633,37615
10635,37615
10631,37623
10633,37623
2257,37625
8319,37631
3861,5053
6263,5055
8827,37655
17875,37659
11863,37669
5035,37673
13,37681
24065,37685
2917,37699
1681,37727
29,213
14525,37753
3911,37767
3911,37769
3911,37771
1067,37785
3143,37799
3143,37803
1331,37805
433,37807
1171,37819
399,37825
16409,37833
8539,37859
13873,37875
5471,1541
17665,37901
6819,37903
7507,37903
13417,37907
21855,37925
11435,37941
16917,37955
3095,37957
1635,5109
16611,37969
497,133317
497,133323
13647,134457
7957,134467
11957,134469
1531,134471
1531,134473
1531,134475
1309,134481
12237,134487
12735,134515
16435,134523
9593,134525
1525,134529
3421,134531
3283,134623
1649,134655
8661,134665
483,134675
10485,134681
1293,134683
5759,134715
7411,134719
7411,134721
19659,134723
12031,134725
17655,134741
2759,134755
991,134757
5397,134769
17537,134779
12779,134781
7681,134783
151,134815
163,134823
12777,134827
19333,134837
13749,134855
8229,134861
7411,134865
15069,134891
6151,134901
829,134909
12293,134911
12293,134913
3283,134919
8045,134923
7183,134925
3837,134937
3837,134939
4025,134991
3375,135039
19659,135049
19659,135051
19659,135061
2759,135071
8811,135075
13153,135091
11861,135105
11861,135107
8811,135111
5005,135131
16047,135247
21057,135247
3693,135257
5251,135559
5241,135583
13037,135609
1043,135633
1355,135697
1355,135701
1355,135707
1355,135711
5427,135785
9333,135787
5321,135803
5321,135805
5321,135807
5321,135809
5321,135811
5321,135813
5321,135817
5321,135819
5321,135821
5321,135825
5321,135827
2909,135833
2909,135839
2909,135843
2909,135845
2909,135847
5415,135855
5415,135865
3859,135887
2317,135913
4853,135917
9773,135919
23799,135919
3859,135921
3705,135933
3705,135935
13569,5115
2655,135957
12489,135961
8863,135963
16207,135965
6259,5117
13633,37973
16173,135983
11627,135985
5759,135993
13129,135995
5035,136013
5001,136019
3693,136025
6997,136031
11357,136035
8675,136055
491,136175
8533,136193
1281,136199
5143,136237
71,136245
71,136247
71,136249
71,136251
1115,136259
19333,136285
219,136293
3397,136311
341,136323
341,136325
14525,136333
829,136347
8205,136349
9749,136357
10413,136365
21049,136365
8635,136383
2751,136387
2751,136389
10413,136395
21049,136395
10413,136397
21049,136397
7831,136403
9163,136405
9163,136407
12777,136413
2135,136473
5415,136755
455,136775
8865,136783
15421,136783
8865,136785
15421,136785
16551,5123
16551,5125
29,37993
11719,37997
12105,5133
17011,38003
15421,5141
12709,1561
4697,5147
14801,5149
2579,1571
22549,5167
14801,5171
8975,38035
13077,5175
531,5183
17577,5185
1895,38053
10185,38067
15503,5187
2663,38087
6819,38107
7507,38107
8205,38113
14725,38139
17475,5203
21043,5205
6259,5209
11909,38161
13,38163
11519,5231
549,5235
969,91039
491,91055
2923,91057
4569,91059
22255,91059
2473,91067
13611,91071
3159,91075
16535,91079
573,91085
13335,91095
18313,91101
31,91125
23749,38189
5147,91129
1331,38191
6253,91135
4741,91139
2687,91151
11441,91161
1209,38201
5121,91191
5137,91193
6715,38205
3621,91209
17577,91227
7803,91235
7307,91251
3989,91257
1609,91265
3051,91267
1525,38227
17649,38235
12503,91295
20833,91295
21383,91301
15623,5253
22839,5253
12791,38261
2105,38267
11793,91321
20723,38285
24553,91331
22069,38291
14033,38293
9713,38297
16731,38303
3253,91351
15247,38309
6259,5259
22623,91363
7427,38339
10631,38353
10633,38353
10635,38353
10657,38353
7353,38365
3765,38377
13,38403
13,38405
13,38407
15503,5261
6849,91385
455,38451
3049,91401
1527,91419
6259,5265
15503,5273
5049,1593
13569,5283
347,5285
6259,5287
16551,5299
2237,5301
18287,5303
18765,5303
771,1601
771,1605
1133,5313
6259,5323
1675,5327
12231,38453
13047,38455
10631,38465
10633,38465
371,38469
8453,38473
13577,38497
8689,38521
2167,38555
13631,38571
15623,5339
22839,5339
21619,38597
6645,38605
19991,38633
3845,38665
11555,38667
11555,38669
11555,38671
4023,5347
943,1619
1533,38679
1589,38699
1589,38701
1589,38703
795,38705
1589,38717
12903,5349
7027,38725
6903,5351
10631,38741
10633,38741
6417,38747
20177,38749
4625,38759
11317,38759
1915,38781
8321,38797
17293,38815
20947,5385
16551,5387
10505,38907
8369,38909
7773,38911
2651,38915
5335,31
16551,38927
22289,5395
6903,38947
7613,38955
13631,38981
10483,38987
24563,38991
4727,136849
17503,5403
13381,39021
1713,39027
3015,39035
7799,39041
14073,39045
11603,39049
11379,39069
20261,39091
8659,39111
16835,39129
14073,39137
6259,39139
6917,39145
7613,39149
14077,39151
1005,39153
20829,39159
13943,39171
9025,39199
15623,5433
22839,5433
3675,39213
15483,39215
16207,39217
4569,39221
22255,39221
11569,39239
23031,39245
6849,39247
15187,39251
18841,39253
13477,39261
1321,39267
7073,39271
1331,39273
15201,39279
13471,39289
4413,5443
18127,39293
7207,39301
22839,39325
6903,39329
1831,39331
6079,39351
25605,39357
22839,39371
7613,39375
2211,39377
3839,39417
19741,39427
8745,39433
7533,39439
17323,39457
16551,5481
7613,39485
8513,39515
3071,39521
7511,5493
201,39557
20947,5499
4137,39579
11247,39589
771,33
7745,39595
1209,39607
16535,39613
18181,39637
12269,39677
753,39697
16551,5513
10337,39703
3345,39711
22839,39715
14959,5521
10631,39745
10633,39745
10635,39745
5161,5523
7769,5527
10631,39781
10633,39781
2189,39785
22839,39787
20747,39799
8251,39811
15207,39815
2167,39817
7613,39835
14073,39837
20009,39845
16551,5541
8363,39857
14951,39857
3839,39863
20947,5547
13627,39879
12231,39891
4879,39901
8251,39907
2397,39925
263,265
3297,5561
5049,269
1079,39981
17549,39993
17095,39999
18217,39999
12489,40001
7713,40003
8319,40013
17555,40015
8161,5575
4153,40023
6259,40031
12561,91461
13627,91529
5491,91613
1323,91617
6183,40087
10631,40089
10633,40089
15051,91623
1349,5599
22009,5601
16551,5607
13627,91669
17405,40123
15839,40127
7525,40135
15633,40171
22463,40181
10631,40217
10633,40217
2977,40225
1737,40227
21037,40227
5389,40229
16551,5629
14073,40233
1885,285
22155,40239
4025,40265
15135,5637
7953,40269
13381,40273
1325,5643
20929,40299
4165,40301
6203,40305
13049,40331
11867,40341
17217,40349
21881,40351
7613,40361
6329,40363
9417,40379
1185,40389
6259,40399
11661,40411
21877,40425
1831,40441
14303,40443
12435,40447
16551,5665
17161,5671
1673,40497
627,40515
627,40517
1165,40539
1183,40541
7789,40543
12439,40549
5017,40553
10785,40553
621,40569
621,40571
13009,40599
1989,40601
4695,40603
10017,40611
20993,40611
2603,40657
3881,40659
6903,40665
13239,5687
1633,40677
6903,40681
2915,40687
15421,5689
3613,40715
9031,40715
19563,40721
13239,5695
7731,40739
3317,40741
3317,40743
10631,40757
10633,40757
10631,40759
10633,40759
17473,40761
10631,40769
10631,40771
10633,40771
10635,40771
10631,40773
10633,40773
10635,40773
10631,40775
10633,40775
10635,40775
11263,40787
2683,40791
15789,40803
9049,40831
22229,40839
2943,40843
431,301
11175,40875
5949,40877
697,40885
17593,40895
973,303
14771,40945
9897,40965
16695,40981
8519,40997
7057,41007
17813,41031
6061,41049
1847,41053
7013,41071
18273,41081
7703,41105
1623,5711
7635,41219
13059,41229
1395,5719
6075,41245
13929,41259
13929,41261
18857,41273
10729,41277
8247,41279
4467,41295
18293,41299
10797,41303
5923,41305
5923,41351
7619,41357
7619,41359
11535,41395
4157,41431
16623,41445
1975,41447
9067,41495
6321,41499
14555,41513
10243,41515
9657,41525
5137,41541
635,41547
5137,41563
4901,41567
13049,41575
13049,41577
15953,41613
17297,41629
22673,41629
6939,41635
11247,41645
15959,41647
16431,41661
21983,41683
2253,41703
5427,41705
13547,41707
9707,41709
13135,41713
11749,41721
4021,41723
11749,41735
16817,5775
7875,41789
2911,41799
723,41809
1515,41825
3745,41835
7265,41841
13331,41861
11315,41867
5455,41871
13143,41881
10647,5791
23031,41903
8259,41907
13225,41911
3533,41913
5045,41915
17923,41925
6103,41927
14901,41929
177,41939
11847,5801
6259,41985
6259,41987
4397,41989
4397,41993
2975,42013
15563,42017
3541,42029
2609,42033
2609,42039
5769,42043
9155,5807
8655,42063
9789,42063
8313,42103
5329,42123
14971,42127
5945,42129
10195,42131
12681,42131
7769,42167
8557,42177
6259,5823
8557,42185
5845,42187
6809,42205
1577,42217
14995,42247
8405,42265
12175,42319
8263,42331
17793,42331
431,42333
7545,42381
9763,42385
6925,42393
2381,42401
19875,42401
3129,42415
3417,42421
3417,42423
8619,42431
3319,42435
3681,42441
1901,42445
7707,42445
715,42471
11857,42519
745,42533
973,325
10487,42553
16595,5859
8413,42583
8413,42613
13205,42631
19099,42637
6657,5873
5193,42667
10135,136925
10177,136927
679,136931
11719,136937
863,136943
16221,42679
10177,42691
7169,42707
20253,42709
1203,42711
15969,42717
13379,42731
10863,42751
11799,42773
1281,42783
19869,42789
9985,42825
17131,42829
5143,42837
11083,42861
18841,42861
15167,42867
11083,42877
12349,5903
3839,42891
5939,42897
16113,42907
5939,42917
5835,42921
6333,327
12617,42931
5121,42935
5121,42937
6259,5909
22055,5909
6259,5911
22055,5911
17189,42949
5361,42957
6255,42961
11183,42983
15869,42997
24635,43015
6797,43027
1187,5931
21299,43049
6205,43051
19031,43067
29,5943
10745,43085
1543,5949
1409,43099
6259,5953
22055,5953
21693,43115
11847,5955
16257,43117
861,43123
8063,43131
9013,43137
8487,43143
2651,43147
861,43153
8063,43163
14945,43167
10409,43171
10537,43179
15633,43191
6395,43193
15633,43197
15633,43199
6395,43203
13425,43203
12489,43217
7745,43223
7745,43225
20039,43229
5417,43231
7745,43247
7745,43249
7745,43251
7745,43253
4991,333
5175,333
453,43281
3017,43285
6259,5973
7905,43291
8355,43295
17885,43297
8255,43303
12321,43315
7555,43331
5269,43341
1831,43349
355,43359
355,43363
13381,43371
2211,43377
1317,43387
19847,43391
8371,43393
22195,43443
145,337
7611,43461
19573,43463
1009,43465
6157,43469
8333,43515
20009,43521
8541,43525
11045,43533
14007,5997
8977,43557
13229,43559
3419,43561
8975,43575
7027,43579
7027,43581
16267,43597
4685,43635
8001,43637
3961,43647
4685,43651
1553,43655
13901,43667
8613,43679
8613,43681
16499,43685
1209,43697
20971,43713
11005,43719
16551,43735
19775,43739
16551,43747
16551,43749
14801,43753
1221,43763
1221,43769
969,43803
16809,43811
7035,43823
6787,43825
373,43837
373,43839
1495,43861
10905,6047
11373,43885
11891,43889
8745,43895
8745,43897
1591,43925
85,343
5733,43951
5749,43971
16207,43985
16207,43987
6715,44011
6715,44017
6715,44019
16381,44025
22069,44059
8349,44097
13221,44119
21973,44139
1529,6077
19853,6083
15583,44165
8363,44167
8363,44169
8705,44173
13425,44179
11317,44211
3049,44221
6219,44235
6481,44235
7121,44261
5923,44287
4717,349
10631,44313
10633,44313
2257,44329
5219,44343
5271,44365
4407,44385
1897,6155
13285,6169
14135,6189
10905,6193
16595,6209
6395,6223
421,6243
18765,6243
263,371
18631,6277
16627,6291
10905,6297
137,379
527,6337
257,6349
683,6363
4887,6379
13463,6407
6673,137077
6867,137217
4151,389
771,137221
10735,137239
8237,6443
4613,137275
22839,137291
7745,137309
12589,137315
14345,137337
5137,137361
6135,137365
20971,137385
885,137389
6667,137395
121,137413
9707,137427
17267,137433
13559,137435
20957,137437
18273,137463
7453,137475
13731,137477
3879,137487
13071,137505
4625,405
11317,405
10905,6503
15135,137539
849,6505
1261,137555
10905,6511
683,6513
283,137571
8991,137575
8643,137579
3845,137585
4323,137593
22765,137611
7513,137629
17549,137655
11425,137663
5849,137671
3629,137675
7197,137677
12573,6547
1185,6549
1873,137687
6915,137693
4799,6553
10723,6555
9943,137697
6447,137741
17401,137745
4323,137747
1523,137751
1185,137757
7075,137775
3059,137779
4771,6581
1543,6587
9671,137807
12481,137809
7573,419
1991,421
13421,421
7809,6601
5775,137843
889,137863
16201,137865
3273,137875
1091,137877
2925,137885
7939,137891
10709,137897
2795,137899
5503,137899
22009,137903
15157,137947
16295,137949
16119,137953
12261,137955
8277,6653
8397,137961
7163,137969
15,137999
5047,138021
3123,138029
7959,138039
5331,138049
12001,138053
3917,138077
573,6691
10003,138093
13153,138095
8323,138097
5415,138109
12915,138129
1673,6705
863,138131
1573,138147
17537,138161
915,138167
7673,138177
16985,138179
16309,138181
23255,138201
6135,91707
4901,91713
7439,138229
6657,6739
975,91719
14697,91725
8327,91735
7261,91739
14619,91747
3897,138245
77,91755
17555,91757
6645,138255
335,91777
1671,138261
5361,91795
9345,91799
3833,91805
3087,91819
11779,91829
17791,138275
16695,91839
1317,91841
4189,91843
8035,91849
4057,138279
12125,91855
12321,91875
2593,91879
15897,91883
2237,91889
6103,138301
5241,91899
14591,91911
12757,91913
9707,138305
889,91941
3017,91943
10773,91949
5321,91951
13005,91963
7899,91971
107,138313
10553,91979
889,91981
815,91987
2135,138323
1871,92007
15187,92015
6321,6773
1897,92037
7453,92039
3175,92041
18255,92043
8311,138333
2227,92063
11195,92075
7197,138341
2651,92083
6259,92095
16201,138345
4783,92099
7731,92101
8001,92107
7417,92111
14591,92125
535,92137
509,92147
9707,138363
77,92171
6785,92179
21635,92203
5423,92205
12783,92229
14023,138379
1897,92257
9345,92271
3073,92285
9763,92287
7513,138391
1535,92311
14555,92329
9937,138409
2651,92367
6911,92373
20047,92385
2937,6809
4323,138417
8351,92405
5435,92427
3175,92437
5959,92443
4189,92445
7713,92449
12233,92451
10811,92467
5399,92471
6259,92481
13051,92483
13253,92489
12233,92495
4737,92505
863,92511
2757,92521
13595,92535
6259,92539
953,138463
17279,92543
12435,92549
3621,92551
5359,92557
10795,92569
6793,92577
16783,92579
18327,92591
4773,92599
18857,92599
14479,92609
11817,6831
5137,138495
337,138519
4559,6841
22255,6841
3123,138525
9209,138539
11007,138539
11731,138541
8401,138551
19659,138555
19777,6853
11847,6855
17969,138573
3663,138583
12267,138585
555,138601
11957,138617
3221,92645
8047,138621
16781,138635
14447,138647
6259,92667
18841,92679
231,138663
1585,6893
16295,138669
15849,92683
5835,92689
5775,138681
5455,92695
257,6903
6805,92719
18195,92729
21009,92729
6765,138717
11773,138723
13253,92737
7403,138737
12799,92745
8039,138747
527,138763
6259,6915
22055,6915
9873,92773
6269,92779
16201,138791
8055,138803
7343,92795
17537,138817
14901,138825
23023,44463
23023,44465
2873,44471
495,44499
5193,44503
5193,44505
5193,44511
7191,44513
5193,44519
7415,44519
5197,44533
2815,92809
3895,44547
8521,92811
15135,138845
18765,44551
107,6945
7303,138849
2343,138853
17069,92813
10433,44577
8875,44579
6259,92815
8909,44587
8909,44589
8741,44595
17469,44599
5313,44601
7503,44609
6305,44613
15153,44627
345,92835
7265,138877
8699,44633
8909,44643
8909,44645
13357,92837
5177,44655
6511,44659
787,138889
16201,138889
17469,44667
5313,44669
7239,44695
8899,44695
9601,44707
8537,44709
1159,44713
10485,44717
10485,44719
5901,92865
6631,92867
13429,138909
9645,138923
17679,44759
10795,92891
14055,44765
13231,6969
12233,92901
19155,138937
4931,6973
8577,138953
11731,138955
16233,138959
11183,92917
11719,92925
6783,92929
10905,6981
8487,93013
2525,93019
3581,93039
17579,93041
4235,93043
14049,93049
10399,93051
6219,44791
14901,7035
8761,93081
2909,7037
11915,93087
6647,451
43,93099
1027,93101
157,93119
8789,44807
4539,139001
3407,139079
13495,139107
3773,139229
2601,139301
2517,139343
2517,139347
129,139349
5147,139353
2975,139367
6667,139403
6667,139405
12297,139407
4819,139409
1379,139415
12125,139427
7023,139429
7023,139431
13547,139435
11043,139443
305,139449
13383,139461
1199,139465
17187,139473
17187,139475
16435,139503
10339,139505
2767,139509
2771,139511
16853,139513
10959,139523
1983,139529
1983,139531
14113,139535
16853,139543
9141,139555
9141,139557
9141,139559
9141,139561
885,139583
885,139585
10409,139601
6667,139603
9707,139607
13211,139609
887,139633
8311,139643
5809,139645
5809,139649
8753,139655
19573,139669
16979,139673
10001,139681
2759,139685
14427,139715
12051,139735
9195,139745
2159,139781
7831,139795
16423,139813
16423,139815
1281,139817
1823,139821
5129,139829
7561,139861
7561,139863
13713,139865
1115,139867
3761,139869
3761,139871
19053,139879
2739,139893
1957,139907
8991,139925
8991,139927
4845,139931
14073,139937
10051,139967
7333,139979
14527,139987
305,139995
3761,140003
3761,140005
2771,140009
1661,140017
1661,140019
13151,140031
17499,140047
5809,140049
14525,140053
661,140055
661,140057
17381,140071
14975,140077
14975,140079
2195,140083
12923,140091
12923,140093
12923,140095
5759,140099
7379,140105
7379,140107
5235,140115
16917,140125
13783,140157
13783,140159
13783,140161
3469,140165
10553,140171
9805,140197
9805,140199
3799,140213
3799,140215
19659,140217
13599,140223
8579,140253
13821,140259
2723,140263
9345,140269
1295,140273
2159,140297
3469,140321
4323,140327
3183,140613
2135,141105
3183,141111
423,141117
5241,141133
53,141171
2759,141189
9795,141193
1261,141243
3123,141257
4249,141267
4249,141345
2135,141409
13563,141431
2135,141433
423,141443
2135,141447
243,141505
13563,141523
5241,141527
4249,141541
3123,141557
2135,141561
5241,141571
5241,141573
2135,141575
4249,141605
243,141611
481,141627
5241,141645
423,141647
4249,141657
5241,141681
5241,141687
5241,141693
4249,141707
243,141723
2135,141749
17655,142705
10631,142725
10633,142725
10635,142725
10657,142725
11927,93185
6259,7077
22055,7077
19767,93201
11463,93205
2909,93237
1579,463
8597,93257
16799,93263
7265,93275
5249,7109
11447,93285
11957,93285
2679,465
13471,93293
12061,7115
17357,93301
9763,93305
2081,7125
4551,7129
14505,7135
4685,93345
4003,7143
9393,7147
2909,93381
5985,93383
11885,44923
8817,7157
12671,93393
13361,93395
3319,93397
2815,93403
2525,93405
1263,7171
7455,93427
6265,44947
1637,93435
5829,44961
13381,93471
973,44969
1853,93483
4891,44983
4723,44995
12205,45021
4925,7215
8923,45047
8923,45049
8821,7227
14873,93529
15541,93531
21615,93533
7673,93535
3409,45135
2823,93541
13349,93543
15413,45163
10865,93549
1985,45165
15135,45169
753,45177
8021,45191
15421,45211
11227,45213
1091,45229
4799,45231
8193,93573
22165,45237
22165,45239
22165,45241
5201,93575
8513,45247
433,7261
11103,45255
649,93583
1585,483
17157,45257
15421,45261
11227,45263
11227,45265
11857,45273
12071,45321
22165,45337
22165,45339
22165,45341
6395,7275
2815,93613
8513,45347
1655,489
1897,7277
8131,45355
7249,45365
10119,45367
2221,45369
17161,45371
1317,45373
8371,45389
15147,45389
8371,45391
11325,45409
21585,45417
15449,45427
7249,45433
10119,45441
10119,45443
23567,45445
753,45457
9055,142759
3393,142817
15911,142831
8045,142841
7239,142847
8899,142847
8045,142849
15911,142877
10025,142879
10025,142881
1355,142883
4757,142887
4757,142889
6309,142893
6327,142895
4757,142897
4757,142899
13777,142903
19729,142943
2437,142971
2437,142973
10017,142981
20993,142981
1067,142985
5051,45463
5051,45467
8267,93633
6363,93655
4551,7287
3861,45541
12269,45545
12063,45551
15421,45557
5857,93669
8513,45569
6395,7293
11647,93673
4981,7295
4497,45583
11857,45587
11857,45589
1149,93683
4685,93687
10583,45605
22165,45613
11221,93695
337,45619
15147,45621
8371,45623
8371,45625
11325,45629
6291,45647
337,45649
337,45651
8371,45655
15147,45655
8371,45657
11325,45671
11325,45673
21585,45679
21585,45681
2221,45689
5051,45693
13225,7305
5801,45715
11963,45719
9083,7311
18857,93725
15421,45751
22165,45761
21267,93767
11857,45777
15439,45809
2815,93777
16881,93781
22165,45819
337,45827
8371,45829
8371,45831
15411,45837
337,45841
8371,45843
11325,45855
11325,45857
5799,45861
7249,45865
4057,505
3563,45873
1575,45889
20767,45893
4165,45897
14079,45903
10905,7345
15421,45937
13083,93823
4627,511
3665,45939
6779,93833
15411,45975
6291,45981
13495,45983
15457,45987
4259,7363
14073,93857
2527,7365
9059,45991
10905,7367
16699,93873
4551,7369
4259,7373
10905,7381
11381,93895
6201,7391
13465,93905
4551,7393
13099,93907
4551,7395
4551,7399
12469,93919
13225,7401
2491,93961
7555,93965
1511,93979
18687,93991
7061,94009
12639,94011
9469,94017
549,94043
17555,94047
3723,94297
5455,94327
13055,94421
3897,94497
8001,94659
6727,94711
151,94725
7077,94739
20047,94743
4695,94749
3219,94755
8455,94759
8281,94779
10149,94781
1715,94793
17451,94793
7035,94807
7065,94809
22573,94817
4025,94827
1009,94851
5107,94857
11569,94859
6969,94863
549,94885
20947,94887
6657,94889
6657,94891
3345,94893
14759,7411
7809,94907
20423,94979
12977,94981
6259,94983
6259,94987
6259,94989
6259,94993
16817,94997
14315,95001
1125,95011
6427,95015
829,95027
6385,95035
8137,95047
3901,95049
10409,95051
1983,95053
13253,95059
16299,95067
7715,95069
2671,95073
347,95087
4179,7423
22839,95101
17073,95141
12673,95143
3311,95149
11915,95151
18621,95153
6819,95159
7507,95159
10191,95161
15003,95167
10799,95175
12821,95179
15633,95197
6849,95219
15667,95223
3077,95235
2763,95249
